user_id,mss_length,maturity_store_segment
997031,240,"[""1168"",""1277"",""1496"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1962"",""1965"",""1967"",""1969"",""1971"",""2004"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2708"",""2726"",""A6"",""A8"",""FAO_EG_AC_Day_91""]"
997123,186,"[""1496"",""1990"",""2013"",""2237"",""2270"",""2291"",""2292"",""2313"",""2350"",""2708"",""2771"",""2772"",""3275"",""3276"",""3277"",""3278"",""3423"",""3429"",""3822"",""3823"",""3824"",""3826"",""4024"",""A7"",""A8"",""key_account""]"
997197,233,"[""1277"",""1496"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1962"",""1965"",""1967"",""1969"",""1971"",""2004"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2708"",""2726"",""A6"",""A8"",""FAO_EG_AC_Day_91""]"
997199,261,"[""1168"",""1277"",""1496"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1962"",""1965"",""1967"",""1969"",""1971"",""2004"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2708"",""2726"",""3190"",""3194"",""3829"",""A6"",""A9"",""FAO_EG_AC_Day_91""]"
997513,233,"[""1277"",""1496"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1962"",""1965"",""1967"",""1969"",""1971"",""2004"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2708"",""2726"",""A6"",""A8"",""FAO_EG_AC_Day_91""]"
997523,240,"[""1168"",""1277"",""1496"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1962"",""1965"",""1967"",""1969"",""1971"",""2004"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2708"",""2726"",""A6"",""A8"",""FAO_EG_AC_Day_91""]"
997691,233,"[""1277"",""1496"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1962"",""1965"",""1967"",""1969"",""1971"",""2004"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2708"",""2726"",""A6"",""A8"",""FAO_EG_AC_Day_91""]"
997698,240,"[""1168"",""1277"",""1496"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1962"",""1965"",""1967"",""1969"",""1971"",""2004"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2708"",""2726"",""A6"",""A8"",""FAO_EG_AC_Day_91""]"
998221,233,"[""1277"",""1496"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1962"",""1965"",""1967"",""1969"",""1971"",""2004"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2708"",""2726"",""A6"",""A8"",""FAO_EG_AC_Day_91""]"
998229,246,"[""1496"",""1627"",""1679"",""1681"",""1830"",""1846"",""1848"",""1850"",""1959"",""1965"",""1967"",""1969"",""1971"",""2074"",""2076"",""2129"",""2165"",""2167"",""2170"",""2173"",""2237"",""2266"",""2282"",""2291"",""2313"",""2708"",""2726"",""3190"",""3194"",""3980"",""4001"",""4022"",""A6"",""A11"",""TAO_D11""]"
998398,171,"[""1496"",""1990"",""2013"",""2237"",""2270"",""2291"",""2292"",""2313"",""2350"",""2708"",""2719"",""2772"",""3275"",""3429"",""3822"",""3823"",""3824"",""3826"",""3829"",""4024"",""A20"",""A7"",""A8"",""key_account""]"
998672,254,"[""1496"",""1627"",""1679"",""1681"",""1830"",""1846"",""1848"",""1850"",""1960"",""1965"",""1967"",""1969"",""1971"",""1988"",""2009"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2708"",""2726"",""3190"",""3192"",""3352"",""A6"",""A9"",""FAO_EG_AC_Day_91""]"
998806,273,"[""1496"",""1627"",""1679"",""1681"",""1830"",""1846"",""1848"",""1850"",""1960"",""1965"",""1967"",""1969"",""1971"",""2009"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2708"",""2726"",""2751"",""3190"",""3194"",""3352"",""3967"",""3988"",""4009"",""A6"",""A10"",""A15"",""TAO_D11""]"
999145,259,"[""1496"",""1627"",""1679"",""1681"",""1830"",""1846"",""1848"",""1850"",""1960"",""1965"",""1971"",""2009"",""2074"",""2076"",""2078"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2708"",""2726"",""3190"",""3194"",""3352"",""3967"",""3988"",""4009"",""A6"",""A10"",""A15"",""TAO_D11""]"
999746,233,"[""1277"",""1496"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1962"",""1965"",""1967"",""1969"",""1971"",""2004"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2708"",""2726"",""A6"",""A8"",""FAO_EG_AC_Day_91""]"
1000200,240,"[""1168"",""1277"",""1496"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1962"",""1965"",""1967"",""1969"",""1971"",""2004"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2708"",""2726"",""A6"",""A8"",""FAO_EG_AC_Day_91""]"
1002240,166,"[""1496"",""2013"",""2291"",""2292"",""2313"",""2350"",""2708"",""2726"",""3190"",""3196"",""3208"",""3277"",""3278"",""3429"",""3822"",""3823"",""3824"",""3826"",""3830"",""4024"",""A7"",""A13"",""key_account""]"
1002356,339,"[""1482"",""1496"",""1627"",""1657"",""1658"",""1660"",""1661"",""1662"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""1988"",""2013"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2239"",""2266"",""2270"",""2282"",""2291"",""2313"",""2457"",""2461"",""2465"",""2480"",""2498"",""2708"",""2726"",""3662"",""3683"",""A20"",""A5"",""A9"",""FAO_EG_AC_Day_91"",""SAO_D3""]"
1002414,233,"[""1277"",""1496"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1962"",""1965"",""1967"",""1969"",""1971"",""2004"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2708"",""2726"",""A6"",""A8"",""FAO_EG_AC_Day_91""]"
1002416,240,"[""1168"",""1277"",""1496"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1962"",""1965"",""1967"",""1969"",""1971"",""2004"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2708"",""2726"",""A6"",""A8"",""FAO_EG_AC_Day_91""]"
1002437,233,"[""1277"",""1496"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1962"",""1965"",""1967"",""1969"",""1971"",""2004"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2708"",""2726"",""A6"",""A8"",""FAO_EG_AC_Day_91""]"
1002448,240,"[""1168"",""1277"",""1496"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1962"",""1965"",""1967"",""1969"",""1971"",""2004"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2708"",""2726"",""A6"",""A8"",""FAO_EG_AC_Day_91""]"
1002573,240,"[""1168"",""1277"",""1496"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1962"",""1965"",""1967"",""1969"",""1971"",""2004"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2708"",""2726"",""A6"",""A8"",""FAO_EG_AC_Day_91""]"
1002615,233,"[""1277"",""1496"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1962"",""1965"",""1967"",""1969"",""1971"",""2004"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2708"",""2726"",""A6"",""A8"",""FAO_EG_AC_Day_91""]"
1003588,191,"[""1496"",""1627"",""1679"",""1681"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2291"",""2313"",""2708"",""2726"",""A6"",""A8"",""FAO_EG_AC_Day_91""]"
1003830,233,"[""1168"",""1277"",""1496"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1962"",""1965"",""1967"",""1969"",""1971"",""2004"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2708"",""A6"",""A8"",""FAO_EG_AC_Day_91""]"
1004231,240,"[""1168"",""1277"",""1496"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1962"",""1965"",""1967"",""1969"",""1971"",""2004"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2708"",""2726"",""A6"",""A8"",""FAO_EG_AC_Day_91""]"
1004303,233,"[""1277"",""1496"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1962"",""1965"",""1967"",""1969"",""1971"",""2004"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2708"",""2726"",""A6"",""A8"",""FAO_EG_AC_Day_91""]"
1004339,269,"[""1168"",""1277"",""1496"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1881"",""1962"",""1965"",""1967"",""1969"",""1971"",""2004"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2708"",""2726"",""3190"",""3194"",""3829"",""A6"",""A10"",""FAO_EG_AC_Day_91""]"
1004362,233,"[""1277"",""1496"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1962"",""1965"",""1967"",""1969"",""1971"",""2004"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2708"",""2726"",""A6"",""A8"",""FAO_EG_AC_Day_91""]"
1004400,233,"[""1277"",""1496"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1962"",""1965"",""1967"",""1969"",""1971"",""2004"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2708"",""2726"",""A6"",""A8"",""FAO_EG_AC_Day_91""]"
1004432,240,"[""1168"",""1277"",""1496"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1962"",""1965"",""1967"",""1969"",""1971"",""2004"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2708"",""2726"",""A6"",""A8"",""FAO_EG_AC_Day_91""]"
1004448,240,"[""1168"",""1277"",""1496"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1962"",""1965"",""1967"",""1969"",""1971"",""2004"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2708"",""2726"",""A6"",""A8"",""FAO_EG_AC_Day_91""]"
1004456,233,"[""1277"",""1496"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1962"",""1965"",""1967"",""1969"",""1971"",""2004"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2708"",""2726"",""A6"",""A8"",""FAO_EG_AC_Day_91""]"
1004474,254,"[""1168"",""1277"",""1496"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1881"",""1962"",""1965"",""1967"",""1969"",""1971"",""2004"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2708"",""3190"",""3194"",""A6"",""A9"",""FAO_EG_AC_Day_91""]"
1004503,240,"[""1168"",""1277"",""1496"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1962"",""1965"",""1967"",""1969"",""1971"",""2004"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2708"",""2726"",""A6"",""A8"",""FAO_EG_AC_Day_91""]"
1004516,233,"[""1277"",""1496"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1962"",""1965"",""1967"",""1969"",""1971"",""2004"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2708"",""2726"",""A6"",""A8"",""FAO_EG_AC_Day_91""]"
1004576,233,"[""1277"",""1496"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1962"",""1965"",""1967"",""1969"",""1971"",""2004"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2708"",""2726"",""A6"",""A8"",""FAO_EG_AC_Day_91""]"
1004598,240,"[""1168"",""1277"",""1496"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1962"",""1965"",""1967"",""1969"",""1971"",""2004"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2708"",""2726"",""A6"",""A8"",""FAO_EG_AC_Day_91""]"
1004661,240,"[""1168"",""1277"",""1496"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1962"",""1965"",""1967"",""1969"",""1971"",""2004"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2708"",""2726"",""A6"",""A8"",""FAO_EG_AC_Day_91""]"
1004669,233,"[""1277"",""1496"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1962"",""1965"",""1967"",""1969"",""1971"",""2004"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2708"",""2726"",""A6"",""A8"",""FAO_EG_AC_Day_91""]"
1004855,233,"[""1277"",""1496"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1962"",""1965"",""1967"",""1969"",""1971"",""2004"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2708"",""2726"",""A6"",""A8"",""FAO_EG_AC_Day_91""]"
1004941,268,"[""1278"",""1496"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1894"",""1965"",""1967"",""1969"",""1971"",""1989"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2461"",""2465"",""2480"",""2708"",""2726"",""3660"",""3681"",""A5"",""A9"",""FAO_EG_AC_Day_91""]"
1005118,240,"[""1168"",""1277"",""1496"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1962"",""1965"",""1967"",""1969"",""1971"",""2004"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2708"",""2726"",""A6"",""A8"",""FAO_EG_AC_Day_91""]"
1005138,233,"[""1277"",""1496"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1962"",""1965"",""1967"",""1969"",""1971"",""2004"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2708"",""2726"",""A6"",""A8"",""FAO_EG_AC_Day_91""]"
1005251,233,"[""1277"",""1496"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1962"",""1965"",""1967"",""1969"",""1971"",""2004"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2708"",""2726"",""A6"",""A8"",""FAO_EG_AC_Day_91""]"
1005307,240,"[""1168"",""1277"",""1496"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1962"",""1965"",""1967"",""1969"",""1971"",""2004"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2708"",""2726"",""A6"",""A8"",""FAO_EG_AC_Day_91""]"
1005736,232,"[""1496"",""1613"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""1990"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2708"",""2726"",""279"",""A6"",""A8"",""FAO_EG_AC_Day_91""]"
1005745,240,"[""1168"",""1277"",""1496"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1962"",""1965"",""1967"",""1969"",""1971"",""2004"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2708"",""2726"",""A6"",""A8"",""FAO_EG_AC_Day_91""]"
1005763,233,"[""1277"",""1496"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1962"",""1965"",""1967"",""1969"",""1971"",""2004"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2708"",""2726"",""A6"",""A8"",""FAO_EG_AC_Day_91""]"
1005767,240,"[""1168"",""1277"",""1496"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1962"",""1965"",""1967"",""1969"",""1971"",""2004"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2708"",""2726"",""A6"",""A8"",""FAO_EG_AC_Day_91""]"
1005831,240,"[""1168"",""1277"",""1496"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1962"",""1965"",""1967"",""1969"",""1971"",""2004"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2708"",""2726"",""A6"",""A8"",""FAO_EG_AC_Day_91""]"
1005843,233,"[""1277"",""1496"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1962"",""1965"",""1967"",""1969"",""1971"",""2004"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2708"",""2726"",""A6"",""A8"",""FAO_EG_AC_Day_91""]"
1005853,240,"[""1168"",""1277"",""1496"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1962"",""1965"",""1967"",""1969"",""1971"",""2004"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2708"",""2726"",""A6"",""A8"",""FAO_EG_AC_Day_91""]"
1005865,288,"[""1496"",""1627"",""1679"",""1681"",""1830"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""1989"",""2013"",""2074"",""2129"",""2165"",""2167"",""2173"",""2237"",""2239"",""2266"",""2282"",""2291"",""2313"",""2457"",""2461"",""2465"",""2480"",""2498"",""2708"",""2726"",""3669"",""3690"",""A20"",""A3"",""A5"",""A9"",""FAO_EG_AC_Day_91"",""SAO_D3""]"
1006116,240,"[""1168"",""1277"",""1496"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1962"",""1965"",""1967"",""1969"",""1971"",""2004"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2708"",""2726"",""A6"",""A8"",""FAO_EG_AC_Day_91""]"
1006142,233,"[""1277"",""1496"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1962"",""1965"",""1967"",""1969"",""1971"",""2004"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2708"",""2726"",""A6"",""A8"",""FAO_EG_AC_Day_91""]"
1006146,240,"[""1168"",""1277"",""1496"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1962"",""1965"",""1967"",""1969"",""1971"",""2004"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2708"",""2726"",""A6"",""A8"",""FAO_EG_AC_Day_91""]"
1006279,240,"[""1168"",""1277"",""1496"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1962"",""1965"",""1967"",""1969"",""1971"",""2004"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2708"",""2726"",""A6"",""A8"",""FAO_EG_AC_Day_91""]"
1006302,240,"[""1168"",""1277"",""1496"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1962"",""1965"",""1967"",""1969"",""1971"",""2004"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2708"",""2726"",""A6"",""A8"",""FAO_EG_AC_Day_91""]"
1006985,275,"[""1496"",""1627"",""1679"",""1681"",""1830"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""1989"",""2009"",""2013"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2461"",""2465"",""2480"",""2708"",""2726"",""3352"",""3655"",""3676"",""A5"",""A9"",""FAO_EG_AC_Day_91""]"
1007342,258,"[""1496"",""1627"",""1679"",""1681"",""1830"",""1846"",""1848"",""1850"",""1958"",""1965"",""1968"",""1969"",""1971"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2283"",""2291"",""2313"",""2708"",""2726"",""2750"",""3190"",""3194"",""3821"",""3977"",""3998"",""4019"",""A6"",""A9"",""A15"",""SAO_D11""]"
1008369,240,"[""1168"",""1277"",""1496"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1962"",""1965"",""1967"",""1969"",""1971"",""2004"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2708"",""2726"",""A6"",""A8"",""FAO_EG_AC_Day_91""]"
1008371,233,"[""1277"",""1496"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1962"",""1965"",""1967"",""1969"",""1971"",""2004"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2708"",""2726"",""A6"",""A8"",""FAO_EG_AC_Day_91""]"
1008394,233,"[""1168"",""1277"",""1496"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1962"",""1965"",""1967"",""1969"",""1971"",""2004"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2708"",""A6"",""A8"",""FAO_EG_AC_Day_91""]"
